Angle, TimePerStep, Intensity
47.111550777, 10.160, 111.0
47.119906411, 10.160, 105.0
47.128262046, 10.160, 112.0
47.136617680, 10.160, 121.0
47.144973315, 10.160, 108.0
47.153328949, 10.160, 107.0
47.161684584, 10.160, 124.0
47.170040218, 10.160, 115.0
47.178395853, 10.160, 98.0
47.186751488, 10.160, 115.0
47.195107122, 10.160, 108.0
47.203462757, 10.160, 107.0
47.211818391, 10.160, 108.0
47.220174026, 10.160, 112.0
47.228529660, 10.160, 102.0
47.236885295, 10.160, 116.0
47.245240929, 10.160, 116.0
47.253596564, 10.160, 118.0
47.261952198, 10.160, 121.0
47.270307833, 10.160, 113.0
47.278663467, 10.160, 118.0
47.287019102, 10.160, 111.0
47.295374736, 10.160, 106.0
47.303730371, 10.160, 87.0
47.312086006, 10.160, 107.0
47.320441640, 10.160, 105.0
47.328797275, 10.160, 108.0
47.337152909, 10.160, 98.0
47.345508544, 10.160, 109.0
47.353864178, 10.160, 121.0
47.362219813, 10.160, 136.0
47.370575447, 10.160, 111.0
47.378931082, 10.160, 111.0
47.387286716, 10.160, 126.0
47.395642351, 10.160, 111.0
47.403997985, 10.160, 107.0
47.412353620, 10.160, 95.0
47.420709254, 10.160, 116.0
47.429064889, 10.160, 95.0
47.437420524, 10.160, 110.0
47.445776158, 10.160, 101.0
47.454131793, 10.160, 124.0
47.462487427, 10.160, 102.0
47.470843062, 10.160, 111.0
47.479198696, 10.160, 130.0
47.487554331, 10.160, 106.0
47.495909965, 10.160, 118.0
47.504265600, 10.160, 126.0
47.512621234, 10.160, 128.0
47.520976869, 10.160, 107.0
47.529332503, 10.160, 97.0
47.537688138, 10.160, 82.0
47.546043772, 10.160, 124.0
47.554399407, 10.160, 118.0
47.562755041, 10.160, 101.0
47.571110676, 10.160, 127.0
47.579466311, 10.160, 117.0
47.587821945, 10.160, 128.0
47.596177580, 10.160, 115.0
47.604533214, 10.160, 121.0
47.612888849, 10.160, 103.0
47.621244483, 10.160, 123.0
47.629600118, 10.160, 113.0
47.637955752, 10.160, 115.0
47.646311387, 10.160, 108.0
47.654667021, 10.160, 116.0
47.663022656, 10.160, 106.0
47.671378290, 10.160, 105.0
47.679733925, 10.160, 95.0
47.688089559, 10.160, 116.0
47.696445194, 10.160, 98.0
47.704800829, 10.160, 106.0
47.713156463, 10.160, 95.0
47.721512098, 10.160, 98.0
47.729867732, 10.160, 100.0
47.738223367, 10.160, 116.0
47.746579001, 10.160, 115.0
47.754934636, 10.160, 110.0
47.763290270, 10.160, 132.0
47.771645905, 10.160, 106.0
47.780001539, 10.160, 108.0
47.788357174, 10.160, 121.0
47.796712808, 10.160, 110.0
47.805068443, 10.160, 98.0
47.813424077, 10.160, 112.0
47.821779712, 10.160, 120.0
47.830135347, 10.160, 91.0
47.838490981, 10.160, 110.0
47.846846616, 10.160, 115.0
47.855202250, 10.160, 109.0
47.863557885, 10.160, 113.0
47.871913519, 10.160, 107.0
47.880269154, 10.160, 107.0
47.888624788, 10.160, 102.0
47.896980423, 10.160, 122.0
47.905336057, 10.160, 105.0
47.913691692, 10.160, 98.0
47.922047326, 10.160, 107.0
47.930402961, 10.160, 124.0
47.938758595, 10.160, 107.0
47.947114230, 10.160, 100.0
47.955469864, 10.160, 122.0
47.963825499, 10.160, 110.0
47.972181134, 10.160, 107.0
47.980536768, 10.160, 109.0
47.988892403, 10.160, 103.0
47.997248037, 10.160, 111.0
48.005603672, 10.160, 102.0
48.013959306, 10.160, 100.0
48.022314941, 10.160, 110.0
48.030670575, 10.160, 123.0
48.039026210, 10.160, 99.0
48.047381844, 10.160, 99.0
48.055737479, 10.160, 133.0
48.064093113, 10.160, 116.0
48.072448748, 10.160, 126.0
48.080804382, 10.160, 109.0
48.089160017, 10.160, 106.0
48.097515652, 10.160, 100.0
48.105871286, 10.160, 90.0
48.114226921, 10.160, 111.0
48.122582555, 10.160, 121.0
48.130938190, 10.160, 117.0
48.139293824, 10.160, 117.0
48.147649459, 10.160, 99.0
48.156005093, 10.160, 113.0
48.164360728, 10.160, 112.0
48.172716362, 10.160, 133.0
48.181071997, 10.160, 127.0
48.189427631, 10.160, 126.0
48.197783266, 10.160, 138.0
48.206138900, 10.160, 138.0
48.214494535, 10.160, 138.0
48.222850170, 10.160, 121.0
48.231205804, 10.160, 138.0
48.239561439, 10.160, 136.0
48.247917073, 10.160, 124.0
48.256272708, 10.160, 128.0
48.264628342, 10.160, 128.0
48.272983977, 10.160, 136.0
48.281339611, 10.160, 112.0
48.289695246, 10.160, 116.0
48.298050880, 10.160, 115.0
48.306406515, 10.160, 155.0
48.314762149, 10.160, 143.0
48.323117784, 10.160, 116.0
48.331473418, 10.160, 146.0
48.339829053, 10.160, 139.0
48.348184688, 10.160, 138.0
48.356540322, 10.160, 123.0
48.364895957, 10.160, 111.0
48.373251591, 10.160, 130.0
48.381607226, 10.160, 132.0
48.389962860, 10.160, 127.0
48.398318495, 10.160, 154.0
48.406674129, 10.160, 124.0
48.415029764, 10.160, 141.0
48.423385398, 10.160, 129.0
48.431741033, 10.160, 127.0
48.440096667, 10.160, 133.0
48.448452302, 10.160, 139.0
48.456807936, 10.160, 143.0
48.465163571, 10.160, 138.0
48.473519205, 10.160, 118.0
48.481874840, 10.160, 141.0
48.490230475, 10.160, 133.0
48.498586109, 10.160, 159.0
48.506941744, 10.160, 141.0
48.515297378, 10.160, 127.0
48.523653013, 10.160, 126.0
48.532008647, 10.160, 140.0
48.540364282, 10.160, 144.0
48.548719916, 10.160, 128.0
48.557075551, 10.160, 134.0
48.565431185, 10.160, 141.0
48.573786820, 10.160, 146.0
48.582142454, 10.160, 133.0
48.590498089, 10.160, 143.0
48.598853723, 10.160, 129.0
48.607209358, 10.160, 140.0
48.615564993, 10.160, 146.0
48.623920627, 10.160, 133.0
48.632276262, 10.160, 149.0
48.640631896, 10.160, 148.0
48.648987531, 10.160, 123.0
48.657343165, 10.160, 123.0
48.665698800, 10.160, 136.0
48.674054434, 10.160, 113.0
48.682410069, 10.160, 147.0
48.690765703, 10.160, 122.0
48.699121338, 10.160, 146.0
48.707476972, 10.160, 143.0
48.715832607, 10.160, 131.0
48.724188241, 10.160, 127.0
48.732543876, 10.160, 123.0
48.740899511, 10.160, 133.0
48.749255145, 10.160, 154.0
48.757610780, 10.160, 143.0
48.765966414, 10.160, 130.0
48.774322049, 10.160, 130.0
48.782677683, 10.160, 132.0
48.791033318, 10.160, 131.0
48.799388952, 10.160, 137.0
48.807744587, 10.160, 147.0
48.816100221, 10.160, 134.0
48.824455856, 10.160, 123.0
48.832811490, 10.160, 136.0
48.841167125, 10.160, 119.0
48.849522759, 10.160, 110.0
48.857878394, 10.160, 129.0
48.866234028, 10.160, 140.0
48.874589663, 10.160, 147.0
48.882945298, 10.160, 134.0
48.891300932, 10.160, 152.0
48.899656567, 10.160, 131.0
48.908012201, 10.160, 139.0
48.916367836, 10.160, 154.0
48.924723470, 10.160, 144.0
48.933079105, 10.160, 124.0
48.941434739, 10.160, 133.0
48.949790374, 10.160, 153.0
48.958146008, 10.160, 110.0
48.966501643, 10.160, 130.0
48.974857277, 10.160, 121.0
48.983212912, 10.160, 133.0
48.991568546, 10.160, 154.0
48.999924181, 10.160, 150.0
49.008279816, 10.160, 107.0
49.016635450, 10.160, 140.0
49.024991085, 10.160, 116.0
49.033346719, 10.160, 141.0
49.041702354, 10.160, 121.0
49.050057988, 10.160, 136.0
49.058413623, 10.160, 123.0
49.066769257, 10.160, 130.0
49.075124892, 10.160, 123.0
49.083480526, 10.160, 131.0
49.091836161, 10.160, 113.0
49.100191795, 10.160, 140.0
49.108547430, 10.160, 133.0
49.116903064, 10.160, 144.0
49.125258699, 10.160, 144.0
49.133614334, 10.160, 121.0
49.141969968, 10.160, 113.0
49.150325603, 10.160, 110.0
49.158681237, 10.160, 161.0
49.167036872, 10.160, 122.0
49.175392506, 10.160, 115.0
49.183748141, 10.160, 118.0
49.192103775, 10.160, 138.0
49.200459410, 10.160, 115.0
49.208815044, 10.160, 129.0
49.217170679, 10.160, 113.0
49.225526313, 10.160, 133.0
49.233881948, 10.160, 127.0
49.242237582, 10.160, 157.0
49.250593217, 10.160, 126.0
49.258948851, 10.160, 127.0
49.267304486, 10.160, 110.0
49.275660121, 10.160, 122.0
49.284015755, 10.160, 111.0
49.292371390, 10.160, 133.0
49.300727024, 10.160, 144.0
49.309082659, 10.160, 129.0
49.317438293, 10.160, 124.0
49.325793928, 10.160, 134.0
49.334149562, 10.160, 131.0
49.342505197, 10.160, 134.0
49.350860831, 10.160, 134.0
49.359216466, 10.160, 117.0
49.367572100, 10.160, 116.0
49.375927735, 10.160, 140.0
49.384283369, 10.160, 131.0
49.392639004, 10.160, 124.0
49.400994639, 10.160, 150.0
49.409350273, 10.160, 113.0
49.417705908, 10.160, 121.0
49.426061542, 10.160, 124.0
49.434417177, 10.160, 133.0
49.442772811, 10.160, 96.0
49.451128446, 10.160, 138.0
49.459484080, 10.160, 131.0
49.467839715, 10.160, 127.0
49.476195349, 10.160, 115.0
49.484550984, 10.160, 119.0
49.492906618, 10.160, 124.0
49.501262253, 10.160, 123.0
49.509617887, 10.160, 148.0
49.517973522, 10.160, 128.0
49.526329157, 10.160, 136.0
49.534684791, 10.160, 146.0
49.543040426, 10.160, 126.0
49.551396060, 10.160, 140.0
49.559751695, 10.160, 129.0
49.568107329, 10.160, 105.0
49.576462964, 10.160, 133.0
49.584818598, 10.160, 117.0
49.593174233, 10.160, 133.0
49.601529867, 10.160, 143.0
49.609885502, 10.160, 141.0
49.618241136, 10.160, 124.0
49.626596771, 10.160, 158.0
49.634952405, 10.160, 143.0
49.643308040, 10.160, 130.0
49.651663674, 10.160, 130.0
49.660019309, 10.160, 140.0
49.668374944, 10.160, 134.0
49.676730578, 10.160, 124.0
49.685086213, 10.160, 116.0
49.693441847, 10.160, 128.0
49.701797482, 10.160, 133.0
49.710153116, 10.160, 141.0
49.718508751, 10.160, 134.0
49.726864385, 10.160, 132.0
49.735220020, 10.160, 127.0
49.743575654, 10.160, 131.0
49.751931289, 10.160, 132.0
49.760286923, 10.160, 115.0
49.768642558, 10.160, 129.0
49.776998192, 10.160, 151.0
49.785353827, 10.160, 126.0
49.793709462, 10.160, 132.0
49.802065096, 10.160, 144.0
49.810420731, 10.160, 141.0
49.818776365, 10.160, 134.0
49.827132000, 10.160, 126.0
49.835487634, 10.160, 126.0
49.843843269, 10.160, 122.0
49.852198903, 10.160, 140.0
49.860554538, 10.160, 124.0
49.868910172, 10.160, 115.0
49.877265807, 10.160, 132.0
49.885621441, 10.160, 134.0
49.893977076, 10.160, 124.0
49.902332710, 10.160, 110.0
49.910688345, 10.160, 140.0
49.919043980, 10.160, 118.0
49.927399614, 10.160, 124.0
49.935755249, 10.160, 113.0
49.944110883, 10.160, 120.0
49.952466518, 10.160, 142.0
49.960822152, 10.160, 133.0
49.969177787, 10.160, 119.0
49.977533421, 10.160, 143.0
49.985889056, 10.160, 128.0
49.994244690, 10.160, 127.0
50.002600325, 10.160, 127.0
50.010955959, 10.160, 133.0
50.019311594, 10.160, 129.0
50.027667228, 10.160, 127.0
50.036022863, 10.160, 146.0
50.044378498, 10.160, 144.0
50.052734132, 10.160, 137.0
50.061089767, 10.160, 152.0
50.069445401, 10.160, 141.0
50.077801036, 10.160, 144.0
50.086156670, 10.160, 134.0
50.094512305, 10.160, 134.0
50.102867939, 10.160, 134.0
50.111223574, 10.160, 119.0
50.119579208, 10.160, 118.0
50.127934843, 10.160, 152.0
50.136290477, 10.160, 129.0
50.144646112, 10.160, 144.0
50.153001746, 10.160, 139.0
50.161357381, 10.160, 117.0
50.169713015, 10.160, 116.0
50.178068650, 10.160, 127.0
50.186424285, 10.160, 128.0
50.194779919, 10.160, 142.0
50.203135554, 10.160, 126.0
50.211491188, 10.160, 117.0
50.219846823, 10.160, 138.0
50.228202457, 10.160, 146.0
50.236558092, 10.160, 121.0
50.244913726, 10.160, 134.0
50.253269361, 10.160, 137.0
50.261624995, 10.160, 137.0
50.269980630, 10.160, 144.0
50.278336264, 10.160, 139.0
50.286691899, 10.160, 130.0
50.295047533, 10.160, 141.0
50.303403168, 10.160, 103.0
50.311758803, 10.160, 118.0
50.320114437, 10.160, 136.0
50.328470072, 10.160, 124.0
50.336825706, 10.160, 139.0
50.345181341, 10.160, 129.0
50.353536975, 10.160, 144.0
50.361892610, 10.160, 138.0
50.370248244, 10.160, 112.0
50.378603879, 10.160, 133.0
50.386959513, 10.160, 137.0
50.395315148, 10.160, 134.0
50.403670782, 10.160, 142.0
50.412026417, 10.160, 142.0
50.420382051, 10.160, 127.0
50.428737686, 10.160, 133.0
50.437093321, 10.160, 126.0
50.445448955, 10.160, 128.0
50.453804590, 10.160, 128.0
50.462160224, 10.160, 141.0
50.470515859, 10.160, 117.0
50.478871493, 10.160, 129.0
50.487227128, 10.160, 141.0
50.495582762, 10.160, 116.0
50.503938397, 10.160, 147.0
50.512294031, 10.160, 130.0
50.520649666, 10.160, 99.0
50.529005300, 10.160, 130.0
50.537360935, 10.160, 136.0
50.545716569, 10.160, 137.0
50.554072204, 10.160, 130.0
50.562427838, 10.160, 124.0
50.570783473, 10.160, 131.0
50.579139108, 10.160, 121.0
50.587494742, 10.160, 127.0
50.595850377, 10.160, 136.0
50.604206011, 10.160, 132.0
50.612561646, 10.160, 124.0
50.620917280, 10.160, 163.0
50.629272915, 10.160, 128.0
50.637628549, 10.160, 112.0
50.645984184, 10.160, 94.0
50.654339818, 10.160, 127.0
50.662695453, 10.160, 133.0
50.671051087, 10.160, 151.0
50.679406722, 10.160, 122.0
50.687762356, 10.160, 128.0
50.696117991, 10.160, 149.0
50.704473626, 10.160, 112.0
50.712829260, 10.160, 127.0
50.721184895, 10.160, 134.0
50.729540529, 10.160, 129.0
50.737896164, 10.160, 130.0
50.746251798, 10.160, 119.0
50.754607433, 10.160, 139.0
50.762963067, 10.160, 136.0
50.771318702, 10.160, 133.0
50.779674336, 10.160, 122.0
50.788029971, 10.160, 144.0
50.796385605, 10.160, 143.0
50.804741240, 10.160, 124.0
50.813096874, 10.160, 140.0
50.821452509, 10.160, 138.0
50.829808144, 10.160, 137.0
50.838163778, 10.160, 129.0
50.846519413, 10.160, 133.0
50.854875047, 10.160, 142.0
50.863230682, 10.160, 144.0
50.871586316, 10.160, 141.0
50.879941951, 10.160, 121.0
50.888297585, 10.160, 144.0
50.896653220, 10.160, 139.0
50.905008854, 10.160, 130.0
50.913364489, 10.160, 140.0
50.921720123, 10.160, 162.0
50.930075758, 10.160, 151.0
50.938431392, 10.160, 140.0
50.946787027, 10.160, 134.0
50.955142661, 10.160, 128.0
50.963498296, 10.160, 128.0
50.971853931, 10.160, 132.0
50.980209565, 10.160, 139.0
50.988565200, 10.160, 180.0
50.996920834, 10.160, 139.0
51.005276469, 10.160, 130.0
51.013632103, 10.160, 158.0
51.021987738, 10.160, 140.0
51.030343372, 10.160, 150.0
51.038699007, 10.160, 141.0
51.047054641, 10.160, 161.0
51.055410276, 10.160, 165.0
51.063765910, 10.160, 143.0
51.072121545, 10.160, 137.0
51.080477179, 10.160, 129.0
51.088832814, 10.160, 127.0
51.097188449, 10.160, 140.0
51.105544083, 10.160, 132.0
51.113899718, 10.160, 167.0
51.122255352, 10.160, 158.0
51.130610987, 10.160, 130.0
51.138966621, 10.160, 147.0
51.147322256, 10.160, 153.0
51.155677890, 10.160, 161.0
51.164033525, 10.160, 154.0
51.172389159, 10.160, 113.0
51.180744794, 10.160, 142.0
51.189100428, 10.160, 165.0
51.197456063, 10.160, 152.0
51.205811697, 10.160, 154.0
51.214167332, 10.160, 146.0
51.222522967, 10.160, 139.0
51.230878601, 10.160, 180.0
51.239234236, 10.160, 149.0
51.247589870, 10.160, 148.0
51.255945505, 10.160, 149.0
51.264301139, 10.160, 146.0
51.272656774, 10.160, 167.0
51.281012408, 10.160, 160.0
51.289368043, 10.160, 179.0
51.297723677, 10.160, 139.0
51.306079312, 10.160, 163.0
51.314434946, 10.160, 154.0
51.322790581, 10.160, 167.0
51.331146215, 10.160, 180.0
51.339501850, 10.160, 169.0
51.347857485, 10.160, 173.0
51.356213119, 10.160, 205.0
51.364568754, 10.160, 153.0
51.372924388, 10.160, 193.0
51.381280023, 10.160, 193.0
51.389635657, 10.160, 164.0
51.397991292, 10.160, 178.0
51.406346926, 10.160, 171.0
51.414702561, 10.160, 181.0
51.423058195, 10.160, 174.0
51.431413830, 10.160, 170.0
51.439769464, 10.160, 201.0
51.448125099, 10.160, 162.0
51.456480733, 10.160, 205.0
51.464836368, 10.160, 188.0
51.473192002, 10.160, 189.0
51.481547637, 10.160, 179.0
51.489903272, 10.160, 179.0
51.498258906, 10.160, 182.0
51.506614541, 10.160, 175.0
51.514970175, 10.160, 196.0
51.523325810, 10.160, 199.0
51.531681444, 10.160, 194.0
51.540037079, 10.160, 215.0
51.548392713, 10.160, 175.0
51.556748348, 10.160, 196.0
51.565103982, 10.160, 196.0
51.573459617, 10.160, 173.0
51.581815251, 10.160, 175.0
51.590170886, 10.160, 182.0
51.598526520, 10.160, 182.0
51.606882155, 10.160, 183.0
51.615237790, 10.160, 190.0
51.623593424, 10.160, 160.0
51.631949059, 10.160, 195.0
51.640304693, 10.160, 214.0
51.648660328, 10.160, 200.0
51.657015962, 10.160, 211.0
51.665371597, 10.160, 189.0
51.673727231, 10.160, 165.0
51.682082866, 10.160, 188.0
51.690438500, 10.160, 195.0
51.698794135, 10.160, 189.0
51.707149769, 10.160, 202.0
51.715505404, 10.160, 172.0
51.723861038, 10.160, 184.0
51.732216673, 10.160, 205.0
51.740572308, 10.160, 199.0
51.748927942, 10.160, 170.0
51.757283577, 10.160, 170.0
51.765639211, 10.160, 173.0
51.773994846, 10.160, 189.0
51.782350480, 10.160, 171.0
51.790706115, 10.160, 191.0
51.799061749, 10.160, 194.0
51.807417384, 10.160, 188.0
51.815773018, 10.160, 189.0
51.824128653, 10.160, 158.0
51.832484287, 10.160, 167.0
51.840839922, 10.160, 161.0
51.849195556, 10.160, 174.0
51.857551191, 10.160, 168.0
51.865906825, 10.160, 153.0
51.874262460, 10.160, 164.0
51.882618095, 10.160, 174.0
51.890973729, 10.160, 165.0
51.899329364, 10.160, 176.0
51.907684998, 10.160, 159.0
51.916040633, 10.160, 195.0
51.924396267, 10.160, 150.0
51.932751902, 10.160, 181.0
51.941107536, 10.160, 154.0
51.949463171, 10.160, 153.0
51.957818805, 10.160, 150.0
51.966174440, 10.160, 171.0
51.974530074, 10.160, 162.0
51.982885709, 10.160, 162.0
51.991241343, 10.160, 181.0
51.999596978, 10.160, 169.0
52.007952613, 10.160, 157.0
52.016308247, 10.160, 158.0
52.024663882, 10.160, 163.0
52.033019516, 10.160, 167.0
52.041375151, 10.160, 160.0
52.049730785, 10.160, 164.0
52.058086420, 10.160, 174.0
52.066442054, 10.160, 173.0
52.074797689, 10.160, 155.0
52.083153323, 10.160, 147.0
52.091508958, 10.160, 149.0
52.099864592, 10.160, 175.0
52.108220227, 10.160, 173.0
52.116575861, 10.160, 144.0
52.124931496, 10.160, 157.0
52.133287131, 10.160, 151.0
52.141642765, 10.160, 169.0
52.149998400, 10.160, 152.0
52.158354034, 10.160, 158.0
52.166709669, 10.160, 168.0
52.175065303, 10.160, 164.0
52.183420938, 10.160, 153.0
52.191776572, 10.160, 141.0
52.200132207, 10.160, 150.0
52.208487841, 10.160, 155.0
52.216843476, 10.160, 149.0
52.225199110, 10.160, 164.0
52.233554745, 10.160, 161.0
52.241910379, 10.160, 167.0
52.250266014, 10.160, 154.0
52.258621648, 10.160, 151.0
52.266977283, 10.160, 134.0
52.275332918, 10.160, 142.0
52.283688552, 10.160, 139.0
52.292044187, 10.160, 148.0
52.300399821, 10.160, 155.0
52.308755456, 10.160, 136.0
52.317111090, 10.160, 181.0
52.325466725, 10.160, 179.0
52.333822359, 10.160, 174.0
52.342177994, 10.160, 164.0
52.350533628, 10.160, 143.0
52.358889263, 10.160, 158.0
52.367244897, 10.160, 153.0
52.375600532, 10.160, 173.0
52.383956166, 10.160, 172.0
52.392311801, 10.160, 137.0
52.400667436, 10.160, 144.0
52.409023070, 10.160, 163.0
52.417378705, 10.160, 167.0
52.425734339, 10.160, 147.0
52.434089974, 10.160, 165.0
52.442445608, 10.160, 152.0
52.450801243, 10.160, 127.0
52.459156877, 10.160, 146.0
52.467512512, 10.160, 138.0
52.475868146, 10.160, 163.0
52.484223781, 10.160, 146.0
52.492579415, 10.160, 150.0
52.500935050, 10.160, 134.0
52.509290684, 10.160, 161.0
52.517646319, 10.160, 136.0
52.526001954, 10.160, 148.0
52.534357588, 10.160, 128.0
52.542713223, 10.160, 132.0
52.551068857, 10.160, 140.0
52.559424492, 10.160, 160.0
52.567780126, 10.160, 127.0
52.576135761, 10.160, 122.0
52.584491395, 10.160, 143.0
52.592847030, 10.160, 151.0
52.601202664, 10.160, 142.0
52.609558299, 10.160, 136.0
52.617913933, 10.160, 148.0
52.626269568, 10.160, 141.0
52.634625202, 10.160, 130.0
52.642980837, 10.160, 121.0
52.651336471, 10.160, 119.0
52.659692106, 10.160, 122.0
52.668047741, 10.160, 137.0
52.676403375, 10.160, 113.0
52.684759010, 10.160, 142.0
52.693114644, 10.160, 152.0
52.701470279, 10.160, 115.0
52.709825913, 10.160, 130.0
52.718181548, 10.160, 140.0
52.726537182, 10.160, 132.0
52.734892817, 10.160, 139.0
52.743248451, 10.160, 120.0
52.751604086, 10.160, 124.0
52.759959720, 10.160, 134.0
52.768315355, 10.160, 123.0
52.776670989, 10.160, 124.0
52.785026624, 10.160, 119.0
52.793382259, 10.160, 118.0
52.801737893, 10.160, 117.0
52.810093528, 10.160, 109.0
52.818449162, 10.160, 127.0
52.826804797, 10.160, 121.0
52.835160431, 10.160, 142.0
52.843516066, 10.160, 134.0
52.851871700, 10.160, 115.0
